Cystathionine,HMDB00099,C02291,80083,75804,76228,66658,60047,61127,75173,53898,46285,46482,53460,68644,70290,80524,54421,82348,112644,89570,81860,68164,48262,62483,56271,71969,46044,75152,81887,64681,46713,59767,60816,88445,60173,74530,59353,55364,56425,56669,61987,59403,80874,59572,63408,78033,80217,65578,72643,52526,64879,54333,51980,56010,91619,86834,48015,49072,65184,65323,38412,79397,49298,63259,52937,76395,59440,58061,78362,66548,67617,49895,79223,86882
N-Ac-Tyrosine,HMDB00866,C01657,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Myristic Acid,HMDB0000806,C06424,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Ribose-5-P,HMDB01548,C00117,146533,131009,107629,51688,29718,43280,127704,52873,43311,45402,37282,73718,33360,123717,63460,149230,138694,100429,92471,77884,76560,94448,85533,89386,35983,111352,100064,87685,47743,89858,104596,153170,51063,80847,44937,47837,98556,60175,46630,37589,83066,34355,31214,25280,125930,91848,76026,107389,107191,127626,88819,81347,95951,105210,51482,27182,94017,87321,26739,125229,37208,85369,40233,104258,106614,108947,97093,81166,80764,73356,97861,89691
Ribulose 5-Phosphate,HMDB00618,C00199,249997,176605,133689,N/A,N/A,N/A,154054,N/A,N/A,N/A,N/A,99572,N/A,146894,N/A,202081,316220,129593,113632,97037,128769,168825,92589,96440,N/A,112187,137712,116226,N/A,91788,184835,209723,N/A,90737,N/A,N/A,142922,N/A,N/A,N/A,118225,N/A,N/A,N/A,163893,110798,67788,117293,111881,180773,158605,63524,110297,133134,83530,N/A,114615,91923,N/A,145741,N/A,101960,N/A,116616,106244,221465,125831,139684,86860,106367,88355,135103
Melatonin,HMDB01389,C01598,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Tetrahydrobiopterin,HMDB00027,C00272,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Thymidine,HMDB00273,C00214,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pseudouridine,HMDB00767,C02067,126947,111671,140157,130650,133319,127266,108483,141850,128815,121375,110787,153858,114080,186008,164471,148555,188803,86994,182090,77054,104546,145755,131454,102715,56349,100567,128574,120793,106814,126418,111581,80159,103666,81956,85097,126084,111051,88583,104250,51059,111152,112532,197158,138166,151811,101878,104522,118509,153350,110207,78509,100750,121250,151932,93491,126068,90108,89612,64479,93687,141559,88592,112245,91997,116081,135119,64216,62312,112906,86370,136247,82405
Biotin,HMDB00030,C00120,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N-Ac-Tryptophan,HMDB13713,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Pyridoxal-5-P,HMDB01491,C00018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Palmitic Acid,HMDB0000220,C00249,52957,108671,78914,69809,72702,62378,53594,73260,63150,55617,67517,87449,56652,79129,79510,94630,133398,104678,107754,60303,70722,99530,55319,92795,52863,85938,83837,59899,76303,62774,68218,70743,72970,101007,66353,74720,53746,72498,56993,79786,55784,64528,69074,78409,102055,61678,85061,52722,48763,52136,93990,68905,73888,79613,78100,67912,104907,69838,84279,69018,77598,58440,62971,67968,50634,44918,90936,72371,55085,107085,46570,97611
5-Methyluridine,HMDB00884,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5-Hydroxymethyl-2'-Deoxyuridine,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Glucosamine-6-Phosphate,HMDB0001254,C00352,29224,55790,39244,31516,18588,32485,53693,54920,37473,48751,26198,34367,30917,47552,70037,39203,69195,62392,26872,33027,38016,17398,69904,99404,36078,68670,38912,51817,53616,62861,60701,66935,66030,82873,53779,56267,89578,72680,61779,51492,55006,46037,39495,21088,81995,24340,67065,66009,112313,81359,67574,70969,53254,54359,25976,26698,72651,61292,14087,63227,56000,43979,51499,70980,107171,107859,36592,42024,35708,25643,126480,57990
G6P,HMDB0001401,C00092,11328810,12608737,11174707,8528266,7103505,8595907,12017366,9588748,9215245,8705792,8101798,9710965,8360174,10488591,11905897,10922086,12126747,10970286,11040274,8030006,7185616,7539636,10290054,10223096,5260218,9054721,8899186,9583541,8728298,11394475,11949977,11344281,9641016,9680747,8600111,10410773,10927590,12841547,8908414,4816478,10420184,7189588,8699779,6238547,14628498,8579708,11409244,10026025,12822194,11973630,10150320,10573654,10430339,10632867,7845528,7593752,12305323,12669713,3138036,9552630,9363102,9365898,7623538,10254769,12194931,10275304,9580829,7194341,11587826,7347952,14027978,12105924
G1P/F1P/F6P,HMDB01586/HMDB01076/HMDB00124,C01094/C00085/C00103,1890162,2973698,2131645,1862973,1399534,2089172,2456449,2243307,1971680,1859904,1484152,2065221,1663500,2377538,2450756,2158911,2491473,2047515,1871141,1773079,1451205,1188445,2084782,2275640,1354410,2016934,1863776,2170155,1792994,2315304,2497332,2171681,2167417,2089619,1864776,2135830,2738610,2954533,2112350,1114650,1947817,1505101,1647961,1280298,2742660,1819246,2135764,1901055,2752297,2643743,2263783,2257411,1960519,2511509,1506048,1410911,2590592,2663902,723988,1847479,2001179,1668012,1784657,2083473,2501431,2241624,2259249,1806069,2512050,1724233,3169884,2862951
Phenylacetylglutamine,HMDB06344,C04148,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MOPEG Sulfate,HMDB00559,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Margaric Acid,HMDB02259,N/A,65144,71413,69398,59530,70741,49264,60424,64642,68308,71464,62856,66852,60533,51429,69285,64688,81061,72856,98133,78211,43088,67703,48986,57374,53610,44369,60981,51910,46812,43271,37117,35713,41344,47350,39339,41355,40833,45343,46993,55693,43420,64616,59508,71602,43418,40307,41255,54967,38031,39437,48285,43677,36349,36539,53610,48040,61276,51472,36752,43815,57838,38639,51526,49642,38115,42542,55195,38845,41133,45973,44799,50056
6-Phosphogluconic Acid,HMDB0001316,C00345,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Linolenic Acid,HMDB01388,C06427,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Linoleic Acid,HMDB00673,C01595,62309,49794,76783,50178,85742,96290,33261,63607,74863,57433,58422,50911,74876,43778,87411,47497,73227,69017,93698,65879,26706,58844,32859,61195,48367,24164,31992,43610,55461,43408,56741,15925,129308,39740,56504,149237,59349,107556,53946,97526,25102,149013,65130,58785,42728,24714,17484,60755,27463,42054,41626,25226,52853,38865,30609,83447,49199,43474,25492,36801,54811,28260,68309,26117,23832,28198,31455,20319,55724,30106,30128,81833
Xanthosine,HMDB00299,C01762,164937,166967,151594,189466,169089,162118,262742,108958,144117,173559,159969,167410,157178,159500,118159,153230,204466,198608,175718,155047,137969,177154,122945,149746,118001,119037,144799,146875,151767,155454,168791,147087,105994,162890,180412,126477,159243,146602,160548,89073,180965,196592,150710,169609,141504,197295,227716,182657,136537,118690,156773,166312,163427,150150,171300,153928,227261,224883,68914,209941,178545,177528,157573,182267,129511,155750,159885,173607,156770,131927,158580,216092
Sedoheptulose 7-Phosphate,HMDB01068,C05382,2606219,2737430,1816676,1702418,1298075,1473471,2017765,1577548,1465023,1474801,1557487,1186081,1472065,2120743,1927544,2262635,2184500,1680630,1415135,1042511,1307274,1527652,1444056,1473194,1553948,1207250,1601384,1473922,1491161,1398544,1460536,2312168,1502227,1307184,1689589,1310998,1794467,1575624,1305482,824025,2027007,881679,1256994,1403224,2143057,1408387,1397822,1618933,1704485,1716446,1503720,1510636,1953402,1411506,1055705,1473738,1626454,1703220,441414,2004824,1325535,1325937,1317990,1528912,1619759,1571989,1326764,1637277,1939655,1462208,2091630,1567323
Retinoic Acid,HMDB01852,C00777,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N-Acetyl-Aspartyl-Glutamate (NAAG),HMDB01067,C12270,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Arachidonate,HMDB60102,C00219,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DCMP,HMDB01202,C00239,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Reduced Glutathione,HMDB00125,C00051,5724943,7984367,7349101,268838,225645,250961,8698604,342733,249767,271010,241841,6933314,296218,7266290,293002,6404569,6171559,5669931,4960395,7172819,4094009,4653858,9744462,8131967,210461,5478607,6909350,9371530,236564,7833516,7336848,6084186,226293,8208516,272669,208851,4020954,366663,231033,120314,6886056,258292,139284,188194,7973744,4584655,9142993,5971366,8177939,9030228,3996188,7047870,6482598,4599349,4408691,264100,6225065,5879117,171439,8137181,221591,6862558,235565,6593975,7142596,3921027,3249471,5516964,5621457,3520636,12090459,4129325
DUMP,HMDB01409,C00365,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N-Acetylneuraminate,HMDB00230,C00270,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Geranyl Pyrophosphate,HMDB01285,C00341,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DTMP,HMDB01227,C00364,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CMP,HMDB00095,C00055,5692,9134,10656,5095,5332,7035,10516,6050,9269,2729,7756,9026,10134,9312,8451,11615,10811,10813,7711,7362,9321,4307,13969,12617,4405,6732,8027,11643,7914,11173,11157,10263,7459,13798,8678,6383,11461,17561,12327,3865,13478,13144,7776,6287,21053,7778,16341,17435,17556,13275,10595,20782,12443,9726,9649,10551,14180,12818,5042,15472,8025,10856,8248,21011,16514,9474,10046,12232,13743,4590,18642,9656
F16BP/F26BP/G16BP,HMDB01058/HMDB01047/HMDB03514,C00665/C00354/C01231,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Lactose/Trehalose,HMDB00186,C00243,1815337,2218432,1801867,2353871,2935597,1935699,2204580,1684946,2312113,2269387,1743037,2084290,2069138,2698166,2482633,2309975,2418425,2143210,1911996,1454692,2236154,3055659,1677333,1755578,1512087,1524673,2671842,1939572,1634492,2113501,1881363,2026264,1379402,1573884,2174168,1528643,1507477,1399584,1824350,884152,2187603,1761414,2331698,2127652,2253618,2657905,2188134,2302598,1628373,1988723,1725771,1635893,2696051,1873259,2660387,2688660,2083956,2382758,540351,2335319,2065051,3018542,1583653,2062848,2182224,2504279,1757792,1800440,2211150,2255320,2172445,2024963
Sucrose,HMDB00258,C00089,5344268,2399821,3806192,8397729,3529847,8224664,4705877,5604628,3058740,4208711,2979086,4945042,3281211,9775631,9496504,5210478,15847328,2715307,3966745,2004138,2626221,8342375,1972277,2604033,4162044,642595,6793739,4159072,4192230,4827450,4557430,4377684,3594826,3340144,3338900,1432959,3686770,4836243,2608061,1048025,3709307,4312791,3300890,2140704,5335123,7830703,5074221,6041775,2305976,2475307,3118033,2593324,1429057,2767575,3629545,1477353,3788766,3629198,3199922,2999130,1837244,3165416,2584724,2903579,4270005,4389959,4663509,3625916,2562358,3860358,1520281,2559452
cGMP,HMDB01314,C00942,19521,14462,18543,12387,11217,11294,18134,15548,11962,12226,8838,18279,10411,13311,12837,15593,35443,13562,21349,16531,10889,16823,13971,15215,8371,14937,14973,15394,13863,16812,14650,15896,12083,14549,14494,12984,17311,15142,10647,8597,16635,12620,12337,13635,16372,14009,16867,21782,11881,17959,11340,12701,12169,17365,12077,10357,18072,14497,10360,12357,13083,9742,10997,13288,15905,19032,15474,15790,19464,10635,13601,13689
Gibberellin,HMDB03559,C01699,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
AMP,HMDB00045,C00020,1053773,1011605,1262612,2317637,2163659,1088952,1328744,1403877,1054537,3472522,6548462,796346,857775,884729,1169584,741747,1231321,638039,792426,844885,536496,649797,1555171,831333,639205,897377,678183,1075871,1075734,857776,878711,1775743,1379995,792460,1009252,1422387,1162434,12073039,1312848,801572,828647,1200682,2175558,1057759,789610,1741905,7964755,1195740,2177326,863832,813535,1330067,1277392,771697,672577,1198115,913161,801451,629423,1102800,7344539,999958,1456516,1213312,1025115,873072,828354,888203,731378,530843,991833,595207
IMP,HMDB00175,C00130,191662,296011,236981,240318,195365,209379,213642,197186,232419,219869,226052,184480,193915,201417,229184,190774,259010,184652,188575,150445,109894,157631,215207,193880,157360,179918,152416,147420,175054,185430,219486,191943,176595,140572,147168,226381,146755,354997,190758,151410,134505,195521,200999,186512,224417,155166,235033,153709,131727,134442,150968,160588,161897,153512,143449,170841,169283,177907,171933,158527,189410,149861,144765,169322,129104,177390,124630,154166,244783,107615,150858,211944
PGE,HMDB0001220,C00584,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Cortisol,HMDB0000063,C00735,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
DCDP,HMDB01245,C00705,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
PRPP,HMDB00280,C00119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Deoxycholic Acid,HMDB00626,C04483,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
